frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1683435391.880922000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.880972000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881065000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881168000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881242000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881334000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881423000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881534000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881609000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881697000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881782000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.881798000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.881870000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882077000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882077000	74	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31			443	51228										2404:6800:4007:815::200e	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882191000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882257000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882374000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882451000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882544000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882634000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882724000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882797000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.882810000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882923000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.882993000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883126000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883178000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883280000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883351000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883563000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883653000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883750000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.883822000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.883836000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884101000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884101000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884101000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884222000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884321000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884441000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884507000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884578000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884658000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884736000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.884760000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884852000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.884925000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.886307000	66	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a	192.168.133.128	192.168.133.211	51223	445											
1683435391.886401000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.886485000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.886575000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.886644000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.887695000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.887781000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.887855000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.887936000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.887936000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.889538000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.889626000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.889739000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.889816000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.889920000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.890014000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.890112000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.890187000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.890266000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.890349000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892035000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892260000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892260000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892260000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892299000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892369000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.892379000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892490000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.892686000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892771000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.892771000	54	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31	192.168.133.211	192.168.133.128	445	51223											
1683435391.892871000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893030000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893030000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893197000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893233000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893323000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893418000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.893447000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893513000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893810000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893810000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.893810000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.894930000	1005	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	57419								2404:6800:4007:815::200e	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.894930000	183	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	57419								2404:6800:4007:815::200e	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.895333000	93	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					57419	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:6800:4007:815::200e
1683435391.899437000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899522000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899598000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899689000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899726000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899745000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899761000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899778000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899794000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899811000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899826000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899841000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899857000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899873000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899876000	100	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.899889000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899904000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899920000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.899982000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900010000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.900080000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900194000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900277000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900384000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900446000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900985000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900985000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900985000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900985000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900985000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.900985000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.901120000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.901133000	95	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.901173000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.901265000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.914180000	96	b4:8c:9d:91:e1:31	5a:5e:dd:ab:45:7a					61229	443								2401:4900:4bb7:f9d0:c984:4373:ffae:ba46	2404:a800:6:38::c
1683435391.916822000	86	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	57419								2404:6800:4007:815::200e	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.917750000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.917849000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.917941000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
1683435391.918016000	1292	5a:5e:dd:ab:45:7a	b4:8c:9d:91:e1:31					443	61229								2404:a800:6:38::c	2401:4900:4bb7:f9d0:c984:4373:ffae:ba46
